Date,High,Low,Close,DayNumber,Month_Number,DayMonth,Year,UpDown
2021-12-07,2.1233999729156494,2.053499937057495,2.0999999046325684,1,1200,7,2021,1
2021-12-08,2.158200025558472,2.0945999622344966,2.1484999656677246,2,1200,8,2021,1
2021-12-09,2.1665000915527344,2.1075999736785893,2.1284000873565674,3,1200,9,2021,0
2021-12-10,2.1572999954223637,2.1061999797821045,2.137200117111206,4,1200,10,2021,1
2021-12-13,2.1751999855041504,2.1143999099731445,2.11649990081787,0,1200,13,2021,0
2021-12-14,2.1412000656127934,2.0731000900268555,2.11080002784729,1,1200,14,2021,0
2021-12-15,2.1468000411987305,2.080300092697144,2.127500057220459,2,1200,15,2021,1
2021-12-16,2.1867001056671143,2.1368999481201167,2.1777999401092534,3,1200,16,2021,1
2021-12-17,2.1688001155853267,2.0999000072479252,2.1217000484466557,4,1200,17,2021,0
2021-12-20,2.1277999877929688,2.024499893188477,2.0899999141693115,0,1200,20,2021,0
2021-12-21,2.162300109863281,2.0833001136779785,2.1521999835968018,1,1200,21,2021,1
2021-12-22,2.180999994277954,2.1340999603271484,2.1679999828338623,2,1200,22,2021,1
2021-12-23,2.217600107192993,2.157000064849853,2.2060999870300293,3,1200,23,2021,1
2021-12-27,2.2574000358581543,2.1791000366210938,2.2339000701904297,0,1200,27,2021,1
2021-12-28,2.2679998874664307,2.2246999740600586,2.247100114822388,1,1200,28,2021,1
2021-12-29,2.287800073623657,2.232800006866455,2.2716999053955083,2,1200,29,2021,1
2021-12-30,2.3010001182556152,2.2537999153137207,2.296799898147583,3,1200,30,2021,1
2021-12-31,2.286200046539306,2.2214999198913574,2.2284998893737797,4,1200,31,2021,0
2022-01-03,2.271899938583374,2.210400104522705,2.256500005722046,0,100,3,2022,1
2022-01-04,2.2969000339508057,2.249500036239624,2.2762999534606934,1,100,4,2022,1
2022-01-05,2.3162000179290767,2.2611000537872314,2.292099952697754,2,100,5,2022,1
2022-01-06,2.328000068664551,2.2564001083374023,2.30430006980896,3,100,6,2022,1
2022-01-07,2.3338000774383545,2.2932000160217285,2.2988998889923096,4,100,7,2022,0
2022-01-10,2.318000078201294,2.267899990081787,2.275399923324585,0,100,10,2022,0
2022-01-11,2.3629000186920166,2.276700019836426,2.3573999404907227,1,100,11,2022,1
2022-01-12,2.4012999534606934,2.3429999351501465,2.3907999992370605,2,100,12,2022,1
2022-01-13,2.40339994430542,2.3666999340057373,2.3840999603271484,3,100,13,2022,0
2022-01-14,2.4296000003814697,2.373500108718872,2.4189999103546143,4,100,14,2022,1
2022-01-18,2.4691998958587646,2.407500028610229,2.43179988861084,1,100,18,2022,1
2022-01-19,2.478600025177002,2.43179988861084,2.4570000171661377,2,100,19,2022,1
2022-01-20,2.4842000007629395,2.425600051879884,2.4621999263763428,3,100,20,2022,1
2022-01-21,2.4574999809265137,2.39490008354187,2.4423999786376958,4,100,21,2022,0
2022-01-24,2.4656999111175537,2.3698999881744385,2.3980000019073486,0,100,24,2022,0
2022-01-25,2.4649999141693115,2.4022998809814453,2.4595000743865967,1,100,25,2022,1
2022-01-26,2.5346999168396,2.4532999992370605,2.522900104522705,2,100,26,2022,1
2022-01-27,2.5699999332427983,2.509999990463257,2.5209999084472656,3,100,27,2022,0
2022-01-28,2.5797998905181885,2.524399995803833,2.54229998588562,4,100,28,2022,1
2022-01-31,2.5741000175476074,2.538800001144409,2.55430006980896,0,100,31,2022,1
2022-02-01,2.588200092315674,2.511199951171875,2.575200080871582,1,200,1,2022,1
2022-02-02,2.617300033569336,2.5645999908447266,2.6070001125335693,2,200,2,2022,1
2022-02-03,2.6475000381469727,2.5731000900268555,2.642699956893921,3,200,3,2022,1
2022-02-04,2.7023999691009517,2.636199951171875,2.678499937057495,4,200,4,2022,1
2022-02-07,2.720000028610229,2.6696999073028564,2.68530011177063,0,200,7,2022,1
2022-02-08,2.691699981689453,2.595700025558472,2.625099897384644,1,200,8,2022,0
2022-02-09,2.6726000308990483,2.611299991607666,2.65339994430542,2,200,9,2022,1
2022-02-10,2.706899881362915,2.642199993133545,2.66540002822876,3,200,10,2022,1
2022-02-11,2.763799905776977,2.6391000747680664,2.7386000156402592,4,200,11,2022,1
2022-02-14,2.7869999408721924,2.70169997215271,2.779400110244751,0,200,14,2022,1
2022-02-15,2.7734999656677246,2.6470000743865967,2.669100046157837,1,200,15,2022,0
2022-02-16,2.725300073623657,2.5894999504089355,2.6770999431610107,2,200,16,2022,1
2022-02-17,2.6710000038146973,2.597599983215332,2.648600101470948,3,200,17,2022,0
2022-02-18,2.6881999969482417,2.5864999294281006,2.669600009918213,4,200,18,2022,1
2022-02-22,2.8020000457763667,2.650000095367432,2.7107999324798584,1,200,22,2022,1
2022-02-23,2.774399995803833,2.694200038909912,2.725300073623657,2,200,23,2022,1
2022-02-24,2.914900064468384,2.7262001037597656,2.7709999084472656,3,200,24,2022,1
2022-02-25,2.839600086212158,2.70989990234375,2.727299928665161,4,200,25,2022,0
2022-02-28,2.835900068283081,2.7316999435424805,2.796999931335449,0,200,28,2022,1
2022-03-01,3.1610000133514404,2.94320011138916,3.08870005607605,1,300,1,2022,1
2022-03-02,3.3612000942230225,3.127000093460083,3.308300018310547,2,300,2,2022,1
2022-03-03,3.52209997177124,3.240999937057495,3.28439998626709,3,300,3,2022,0
2022-03-04,3.5504000186920166,3.2511000633239746,3.5439999103546143,4,300,4,2022,1
2022-03-07,3.890399932861328,3.5357000827789307,3.5720999240875244,0,300,7,2022,1
2022-03-08,3.832900047302246,3.524800062179565,3.6826000213623047,1,300,8,2022,1
2022-03-09,3.759999990463257,3.165299892425537,3.2938001155853267,2,300,9,2022,0
2022-03-10,3.4268999099731445,3.1340999603271484,3.1566998958587646,3,300,10,2022,0
2022-03-11,3.318599939346313,3.087399959564209,3.312099933624268,4,300,11,2022,1
2022-03-14,3.3250000476837163,3.097100019454956,3.1689000129699707,0,300,14,2022,0
2022-03-15,3.1614000797271733,2.8861000537872314,2.99810004234314,1,300,15,2022,0
2022-03-16,3.0947999954223637,2.9439001083374023,2.9874999523162837,2,300,16,2022,0
2022-03-17,3.227400064468384,2.9686999320983887,3.216599941253662,3,300,17,2022,1
2022-03-18,3.2711000442504883,3.155900001525879,3.238800048828125,4,300,18,2022,1
2022-03-21,3.4017000198364262,3.2221999168396,3.3715999126434326,0,300,21,2022,1
2022-03-22,3.4237000942230225,3.2999999523162837,3.330699920654297,1,300,22,2022,0
2022-03-23,3.4576001167297363,3.2994000911712646,3.438699960708618,2,300,23,2022,1
2022-03-24,3.5,3.3410000801086426,3.3896999359130864,3,300,24,2022,0
2022-03-25,3.474299907684326,3.311000108718872,3.470000028610228,4,300,25,2022,1
2022-03-28,3.4739999771118164,3.1389000415802,3.2188000679016118,0,300,28,2022,0
2022-03-29,3.289099931716919,3.0550999641418457,3.2032999992370605,1,300,29,2022,0
2022-03-30,3.330399990081787,3.219399929046632,3.3250000476837163,2,300,30,2022,1
2022-03-31,3.2590999603271484,3.1800000667572017,3.1895999908447266,3,300,31,2022,0
2022-04-01,3.191999912261963,3.0947999954223637,3.1535000801086426,4,400,1,2022,0
2022-04-04,3.2434999942779537,3.118000030517578,3.1981000900268555,0,400,4,2022,1
2022-04-05,3.254499912261963,3.1092000007629395,3.164900064468384,1,400,5,2022,0
2022-04-06,3.2100000381469727,3.033799886703491,3.0462000370025635,2,400,6,2022,0
2022-04-07,3.138499975204468,2.9867000579833984,3.039799928665161,3,400,7,2022,0
2022-04-08,3.1414999961853027,3.0165998935699463,3.131599903106689,4,400,8,2022,1
2022-04-11,3.1284000873565674,2.9930999279022217,3.0030999183654785,0,400,11,2022,0
2022-04-12,3.1756999492645264,3.0092999935150133,3.1538000106811523,1,400,12,2022,1
2022-04-13,3.301100015640259,3.138799905776977,3.291300058364868,2,400,13,2022,1
2022-04-14,3.399300098419189,3.234600067138672,3.3814001083374023,3,400,14,2022,1
2022-04-18,3.4456000328063965,3.331700086593628,3.3780999183654785,0,400,18,2022,0
2022-04-19,3.388499975204468,3.2095000743865967,3.247400045394897,1,400,19,2022,0
2022-04-20,3.3050000667572017,3.194299936294556,3.2848000526428223,2,400,20,2022,1
2022-04-21,3.349600076675415,3.2702999114990234,3.3385999202728267,3,400,21,2022,1
2022-04-22,3.3333001136779785,3.253900051116944,3.3050000667572017,4,400,22,2022,0
2022-04-25,3.2985999584198,3.137200117111206,3.239799976348877,0,400,25,2022,0
2022-04-26,3.3754999637603764,3.2032999992370605,3.3387999534606934,1,400,26,2022,1
2022-04-27,3.4779999256134038,3.32509994506836,3.4560000896453857,2,400,27,2022,1
2022-04-28,3.53439998626709,3.4151999950408936,3.5034000873565674,3,400,28,2022,1
2022-04-29,3.524300098419189,3.4591000080108643,3.472100019454956,4,400,29,2022,0
2022-05-02,3.532000064849853,3.34660005569458,3.5100998878479004,0,500,2,2022,1
2022-05-03,3.5445001125335693,3.4412000179290767,3.501199960708618,1,500,3,2022,0
2022-05-04,3.6754000186920166,3.5399999618530287,3.652299880981445,2,500,4,2022,1
2022-05-05,3.7221999168396,3.5938000679016118,3.658699989318848,3,500,5,2022,1
2022-05-06,3.8220000267028813,3.633399963378906,3.759000062942505,4,500,6,2022,1
2022-05-09,3.8311998844146733,3.6150999069213854,3.641900062561035,0,500,9,2022,0
2022-05-10,3.663599967956543,3.502500057220459,3.5415000915527344,1,500,10,2022,0
2022-05-11,3.708699941635132,3.50570011138916,3.685499906539917,2,500,11,2022,1
2022-05-12,3.8113999366760254,3.6161000728607178,3.7916998863220215,3,500,12,2022,1
2022-05-13,3.9732999801635738,3.7969999313354488,3.957799911499024,4,500,13,2022,1
2022-05-16,4.064000129699707,3.914599895477295,4.022900104522705,0,500,16,2022,1
2022-05-17,4.0524001121521005,3.904799938201904,3.941699981689453,1,500,17,2022,0
2022-05-18,3.982599973678589,3.678999900817871,3.7205998897552486,2,500,18,2022,0
2022-05-19,3.836999893188477,3.5434999465942383,3.831700086593628,3,500,19,2022,1
2022-05-20,3.8959999084472656,3.780100107192993,3.836999893188477,4,500,20,2022,1
2022-05-23,3.863800048828125,3.6314001083374015,3.7976999282836914,0,500,23,2022,0
2022-05-24,3.816499948501587,3.6277999877929688,3.811000108718872,1,500,24,2022,1
2022-05-25,3.888200044631958,3.78600001335144,3.831700086593628,2,500,25,2022,1
2022-05-26,3.9270000457763667,3.8152999877929688,3.877399921417236,3,500,26,2022,1
2022-05-27,4.0285000801086435,3.856699943542482,4.0157999992370605,4,500,27,2022,1
2022-05-31,4.162600040435791,3.994699954986572,4.080399990081787,1,500,31,2022,1
2022-06-01,4.102799892425537,3.937299966812134,4.0715999603271475,2,600,1,2022,0
2022-06-02,4.239099979400635,3.990000009536743,4.190899848937988,3,600,2,2022,1
2022-06-03,4.309599876403809,4.1550002098083505,4.252200126647948,4,600,3,2022,1
2022-06-06,4.326000213623047,4.184500217437743,4.192999839782715,0,600,6,2022,0
2022-06-07,4.241199970245361,4.0527000427246085,4.157700061798097,1,600,7,2022,0
2022-06-08,4.252999782562257,4.082200050354004,4.22189998626709,2,600,8,2022,1
2022-06-09,4.31440019607544,4.171999931335448,4.276199817657472,3,600,9,2022,1
2022-06-10,4.322400093078613,4.125899791717528,4.172200202941895,4,600,10,2022,0
2022-06-13,4.1698999404907235,3.9723000526428223,4.035299777984618,0,600,13,2022,0
2022-06-14,4.129899978637694,3.943300008773804,3.993799924850464,1,600,14,2022,0
2022-06-15,4.040999889373778,3.8615999221801762,3.894200086593628,2,600,15,2022,0
2022-06-16,3.966599941253662,3.8036000728607178,3.95580005645752,3,600,16,2022,1
2022-06-17,3.9521000385284415,3.643199920654297,3.7929999828338623,4,600,17,2022,0
2022-06-21,3.9449999332427983,3.7170000076293945,3.794500112533569,1,600,21,2022,1
2022-06-22,3.8445000648498535,3.648400068283081,3.834100008010864,2,600,22,2022,1
2022-06-23,3.8733000755310063,3.7090001106262207,3.7655999660491934,3,600,23,2022,0
2022-06-24,3.8936998844146733,3.729599952697754,3.884799957275391,4,600,24,2022,1
2022-06-27,3.92930006980896,3.811899900436402,3.837199926376343,0,600,27,2022,0
2022-06-28,3.944200038909912,3.7813000679016113,3.935100078582764,1,600,28,2022,1
2022-06-29,3.9560000896453857,3.7516999244689937,3.82699990272522,2,600,29,2022,0
2022-06-30,3.746000051498413,3.566699981689453,3.649800062179565,3,600,30,2022,0
2022-07-01,3.733000040054321,3.5074999332427983,3.6877999305725098,4,700,1,2022,1
2022-07-05,3.7527999877929688,3.272599935531616,3.3289999961853027,1,700,5,2022,0
2022-07-06,3.40149998664856,3.1879999637603764,3.2365999221801762,2,700,6,2022,0
2022-07-07,3.4855000972747803,3.2100000381469727,3.420399904251098,3,700,7,2022,1
2022-07-08,3.481800079345703,3.348099946975708,3.4470999240875244,4,700,8,2022,1
2022-07-11,3.4800000190734863,3.364799976348877,3.4621999263763428,0,700,11,2022,1
2022-07-12,3.4586000442504883,3.2263998985290527,3.2646000385284424,1,700,12,2022,0
2022-07-13,3.283900022506714,3.1496999263763428,3.2337000370025635,2,700,13,2022,0
2022-07-14,3.283400058746338,3.099900007247925,3.1868000030517583,3,700,14,2022,0
2022-07-15,3.2780001163482666,3.1338000297546387,3.213200092315674,4,700,15,2022,1
2022-07-18,3.3399999141693115,3.157500028610228,3.2643001079559326,0,700,18,2022,1
2022-07-19,3.3159999847412114,3.2000000476837163,3.307499885559082,1,700,19,2022,1
2022-07-20,3.31879997253418,3.244999885559082,3.275399923324585,2,700,20,2022,0
2022-07-21,3.2685999870300293,3.024800062179565,3.149499893188477,3,700,21,2022,0
2022-07-22,3.253000020980835,3.089099884033203,3.2228000164031982,4,700,22,2022,1
2022-07-25,3.3965001106262207,3.1867001056671143,3.381999969482422,0,700,25,2022,1
2022-07-26,3.4714999198913574,3.2887001037597656,3.3550000190734863,1,700,26,2022,0
2022-07-27,3.451499938964844,3.3434998989105225,3.428800106048584,2,700,27,2022,1
2022-07-28,3.525399923324585,3.3118999004364014,3.464600086212158,3,700,28,2022,1
2022-07-29,3.714999914169312,3.366300106048584,3.488100051879884,4,700,29,2022,1
2022-08-01,3.1133000850677486,2.910099983215332,2.99810004234314,0,800,1,2022,0
2022-08-02,3.111500024795532,2.9402999877929688,3.0566999912261963,1,800,2,2022,1
2022-08-03,3.1426999568939213,2.900099992752075,2.9121999740600586,2,800,3,2022,0
2022-08-04,2.9370000362396236,2.7574999332427983,2.7934999465942383,3,800,4,2022,0
2022-08-05,2.879800081253052,2.7585999965667725,2.855600118637085,4,800,5,2022,1
2022-08-08,2.905400037765503,2.8287999629974365,2.886199951171875,0,800,8,2022,1
2022-08-09,2.983099937438965,2.8561999797821045,2.960200071334839,1,800,9,2022,1
2022-08-10,3.0857999324798584,2.9214000701904297,3.0703001022338867,2,800,10,2022,1
2022-08-11,3.1198999881744385,3.038100004196167,3.071500062942505,3,800,11,2022,1
2022-08-12,3.0843999385833736,3.00440001487732,3.0460000038146973,4,800,12,2022,0
2022-08-15,3.063100099563598,2.8880999088287367,2.95169997215271,0,800,15,2022,0
2022-08-16,2.9669001102447514,2.8796999454498287,2.900700092315674,1,800,16,2022,0
2022-08-17,2.953200101852417,2.861500024795532,2.934499979019165,2,800,17,2022,1
2022-08-18,3.0539000034332275,2.9314000606536865,3.0260999202728267,3,800,18,2022,1
2022-08-19,3.0553998947143555,2.9663999080657963,3.0174999237060547,4,800,19,2022,0
2022-08-22,3.0174999237060547,2.827500104904175,2.891200065612793,0,800,22,2022,0
2022-08-23,2.9663000106811523,2.845099925994873,2.933000087738037,1,800,23,2022,1
2022-08-24,2.9493000507354736,2.759999990463257,2.8006999492645264,2,800,24,2022,0
2022-08-25,2.8619000911712646,2.7702999114990234,2.812099933624268,3,800,25,2022,1
2022-08-26,2.858099937438965,2.729399919509888,2.8513000011444087,4,800,26,2022,1
2022-08-29,2.888499975204468,2.7850000858306885,2.8775999546051025,0,800,29,2022,1
2022-08-30,2.8929998874664307,2.666100025177002,2.6944000720977783,1,800,30,2022,0
2022-08-31,2.7225000858306885,2.568399906158448,2.6059000492095947,2,800,31,2022,0
2022-09-01,2.432300090789795,2.350100040435791,2.3852999210357666,3,900,1,2022,0
2022-09-02,2.49780011177063,2.38070011138916,2.4635999202728267,4,900,2,2022,1
2022-09-06,2.529900074005127,2.4082999229431152,2.415899991989136,1,900,6,2022,0
2022-09-07,2.4672000408172607,2.300100088119507,2.307699918746948,2,900,7,2022,0
2022-09-08,2.3601000308990483,2.2890000343322754,2.346100091934204,3,900,8,2022,1
2022-09-09,2.4479999542236333,2.316999912261963,2.4330999851226807,4,900,9,2022,1
2022-09-12,2.4948999881744385,2.3951001167297363,2.444799900054932,0,900,12,2022,1
2022-09-13,2.5090999603271484,2.417200088500977,2.4804000854492188,1,900,13,2022,1
2022-09-14,2.564500093460083,2.435699939727783,2.524499893188477,2,900,14,2022,1
2022-09-15,2.5343000888824463,2.3845999240875244,2.4286999702453613,3,900,15,2022,0
2022-09-16,2.4449999332427983,2.375,2.415699958801269,4,900,16,2022,0
2022-09-19,2.472599983215332,2.338399887084961,2.464099884033203,0,900,19,2022,1
2022-09-20,2.5155999660491943,2.4221999645233154,2.4477999210357666,1,900,20,2022,0
2022-09-21,2.52239990234375,2.433500051498413,2.486500024795532,2,900,21,2022,1
2022-09-22,2.588399887084961,2.460900068283081,2.515700101852417,3,900,22,2022,1
2022-09-23,2.5283000469207764,2.3434998989105225,2.382999897003174,4,900,23,2022,0
2022-09-26,2.448699951171875,2.3394999504089355,2.384200096130371,0,900,26,2022,1
2022-09-27,2.503999948501587,2.384700059890747,2.4930999279022217,1,900,27,2022,1
2022-09-28,2.5859999656677246,2.463099956512451,2.577899932861328,2,900,28,2022,1
2022-09-29,2.575599908828736,2.497900009155273,2.5076000690460205,3,900,29,2022,0
2022-09-30,2.50979995727539,2.434000015258789,2.472599983215332,4,900,30,2022,0
2022-10-03,2.525500059127808,2.388700008392334,2.512900114059448,0,1000,3,2022,1
2022-10-04,2.688800096511841,2.515700101852417,2.683000087738037,1,1000,4,2022,1
2022-10-05,2.700000047683716,2.5931999683380127,2.6684999465942383,2,1000,5,2022,0
2022-10-06,2.711899995803833,2.626699924468994,2.6814000606536865,3,1000,6,2022,1
2022-10-07,2.7674999237060547,2.664499998092652,2.734600067138672,4,1000,7,2022,1
2022-10-10,2.7685000896453857,2.601999998092652,2.62280011177063,0,1000,10,2022,0
2022-10-11,2.6368999481201167,2.579200029373169,2.6273000240325928,1,1000,11,2022,1
2022-10-12,2.6686999797821045,2.5734999179840092,2.630300045013428,2,1000,12,2022,1
2022-10-13,2.7167999744415283,2.5699999332427983,2.703399896621704,3,1000,13,2022,1
2022-10-14,2.700500011444092,2.5934998989105225,2.630899906158448,4,1000,14,2022,0
2022-10-17,2.6689999103546143,2.576200008392334,2.593100070953369,0,1000,17,2022,0
2022-10-18,2.6238999366760254,2.490499973297119,2.550600051879884,1,1000,18,2022,0
2022-10-19,2.65720009803772,2.540299892425537,2.6521999835968018,2,1000,19,2022,1
2022-10-20,2.716099977493286,2.6363000869750977,2.6477999687194824,3,1000,20,2022,0
2022-10-21,2.6805999279022217,2.621799945831299,2.6619999408721924,4,1000,21,2022,1
2022-10-24,2.753999948501587,2.5799999237060547,2.7302000522613525,0,1000,24,2022,1
2022-10-25,2.926300048828125,2.67549991607666,2.9159998893737797,1,1000,25,2022,1
2022-10-26,2.9760000705718994,2.8563001155853267,2.899399995803833,2,1000,26,2022,0
2022-10-27,3.02209997177124,2.884999990463257,3.0116000175476074,3,1000,27,2022,1
2022-10-28,2.9999001026153564,2.769700050354004,2.906599998474121,4,1000,28,2022,0
2022-10-31,2.9100000858306885,2.720000028610229,2.810699939727783,0,1000,31,2022,0
2022-11-01,2.616499900817871,2.509299993515014,2.594500064849853,1,1100,1,2022,0
2022-11-02,2.7065000534057617,2.5813000202178955,2.697200059890747,2,1100,2,2022,1
2022-11-03,2.705300092697144,2.6328001022338867,2.6939001083374023,3,1100,3,2022,0
2022-11-04,2.8171999454498287,2.6842000484466557,2.734800100326538,4,1100,4,2022,1
2022-11-07,2.7400999069213867,2.647200107574463,2.65310001373291,0,1100,7,2022,0
2022-11-08,2.6991000175476074,2.6101000308990483,2.636699914932251,1,1100,8,2022,0
2022-11-09,2.6421000957489014,2.5401999950408936,2.544600009918213,2,1100,9,2022,0
2022-11-10,2.6105000972747803,2.52839994430542,2.5662999153137207,3,1100,10,2022,1
2022-11-11,2.6480000019073486,2.554800033569336,2.609600067138672,4,1100,11,2022,1
2022-11-14,2.658600091934204,2.5199999809265137,2.5285000801086426,0,1100,14,2022,0
2022-11-15,2.575000047683716,2.48799991607666,2.5160999298095703,1,1100,15,2022,0
2022-11-16,2.5436999797821045,2.4486000537872314,2.507999897003174,2,1100,16,2022,0
2022-11-17,2.51449990272522,2.435699939727783,2.454699993133545,3,1100,17,2022,0
2022-11-18,2.4749999046325684,2.353699922561645,2.420799970626831,4,1100,18,2022,0
2022-11-21,2.484499931335449,2.325999975204468,2.437099933624268,0,1100,21,2022,1
2022-11-22,2.567699909210205,2.442300081253052,2.540499925613404,1,1100,22,2022,1
2022-11-23,2.559999942779541,2.4047000408172607,2.474400043487549,2,1100,23,2022,0
2022-11-25,2.479300022125244,2.318399906158448,2.328200101852417,4,1100,25,2022,0
2022-11-28,2.3708999156951904,2.2781999111175537,2.3306000232696533,0,1100,28,2022,1
2022-11-29,2.3870999813079834,2.284899950027466,2.332099914550781,1,1100,29,2022,1
2022-11-30,2.434999942779541,2.3320000171661377,2.4184999465942383,2,1100,30,2022,1
2022-12-01,2.420399904251098,2.3357999324798584,2.3420000076293945,3,1200,1,2022,0
2022-12-02,2.3613998889923096,2.2701001167297363,2.280400037765503,4,1200,2,2022,0
2022-12-05,2.3480000495910645,2.196199893951416,2.201900005340576,0,1200,5,2022,0
2022-12-06,2.2332000732421875,2.1287999153137207,2.1491000652313232,1,1200,6,2022,0
2022-12-07,2.1689999103546143,2.069799900054932,2.077199935913086,2,1200,7,2022,0
2022-12-08,2.1312000751495357,2.041300058364868,2.0490999221801762,3,1200,8,2022,0
2022-12-09,2.0801000595092773,2.033699989318848,2.0560998916625977,4,1200,9,2022,1
2022-12-12,2.09660005569458,2.0204000473022456,2.0810000896453857,0,1200,12,2022,1
2022-12-13,2.1756999492645264,2.0815000534057617,2.160900115966797,1,1200,13,2022,1
2022-12-14,2.2523999214172363,2.14770007133484,2.2444000244140625,2,1200,14,2022,1
2022-12-15,2.249599933624268,2.1642000675201416,2.166800022125244,3,1200,15,2022,0
2022-12-16,2.190000057220459,2.101300001144409,2.132299900054932,4,1200,16,2022,0
2022-12-19,2.195199966430664,2.1312000751495357,2.1775999069213867,0,1200,19,2022,1
2022-12-20,2.2339000701904297,2.1593999862670903,2.2228000164031982,1,1200,20,2022,1
2022-12-21,2.274899959564209,2.210700035095215,2.255800008773804,2,1200,21,2022,1
2022-12-22,2.290600061416626,2.2214999198913574,2.248800039291382,3,1200,22,2022,0
2022-12-23,2.387700080871582,2.2497000694274902,2.3835999965667725,4,1200,23,2022,1
2022-12-27,2.4175000190734863,2.3524000644683842,2.3601999282836914,1,1200,27,2022,0
2022-12-28,2.37310004234314,2.2967000007629395,2.3629000186920166,2,1200,28,2022,1
2022-12-29,2.3866000175476074,2.3041000366210938,2.370699882507324,3,1200,29,2022,1
2022-12-30,2.4809999465942383,2.375,2.4595000743865967,4,1200,30,2022,1
2023-01-03,2.50570011138916,2.348400115966797,2.3612000942230225,1,100,3,2023,0
2023-01-04,2.3754000663757324,2.243299961090088,2.259200096130371,2,100,4,2023,0
2023-01-05,2.313100099563598,2.2553999423980717,2.2671000957489014,3,100,5,2023,1
2023-01-06,2.318700075149536,2.235599994659424,2.2446000576019287,4,100,6,2023,0
2023-01-09,2.3355998992919917,2.250999927520752,2.2929000854492188,0,100,9,2023,1
2023-01-10,2.3485000133514404,2.2797000408172607,2.327699899673462,1,100,10,2023,1
2023-01-11,2.4407999515533447,2.30049991607666,2.434499979019165,2,100,11,2023,1
2023-01-12,2.4944000244140625,2.421600103378296,2.475300073623657,3,100,12,2023,1
2023-01-13,2.5408000946044917,2.447200059890747,2.53279995918274,4,100,13,2023,1
2023-01-17,2.572499990463257,2.4918999671936035,2.545099973678589,1,100,17,2023,1
2023-01-18,2.59660005569458,2.509200096130371,2.5234999656677246,2,100,18,2023,0
2023-01-19,2.621900081634521,2.4879000186920166,2.5968000888824463,3,100,19,2023,1
2023-01-20,2.6675000190734863,2.5989999771118164,2.645400047302246,4,100,20,2023,1
2023-01-23,2.7090001106262207,2.628499984741211,2.696500062942505,0,100,23,2023,1
2023-01-24,2.6989998817443848,2.6319000720977783,2.648699998855591,1,100,24,2023,0
2023-01-25,2.713500022888184,2.5785000324249268,2.593400001525879,2,100,25,2023,0
2023-01-26,2.6589999198913574,2.5618999004364014,2.612099885940552,3,100,26,2023,1
2023-01-27,2.642199993133545,2.5636000633239746,2.5885999202728267,4,100,27,2023,0
2023-01-30,2.602799892425537,2.493000030517578,2.4988999366760254,0,100,30,2023,0
2023-01-31,2.5520000457763667,2.472100019454956,2.5434999465942383,1,100,31,2023,1
2023-02-01,2.594099998474121,2.4310998916625977,2.4537999629974365,2,200,1,2023,0
2023-02-02,2.493000030517578,2.440200090408325,2.4523000717163086,3,200,2,2023,0
2023-02-03,2.47189998626709,2.313699960708618,2.321000099182129,4,200,3,2023,0
2023-02-06,2.384200096130371,2.2720000743865967,2.3733999729156494,0,200,6,2023,1
2023-02-07,2.4670000076293945,2.3738999366760254,2.4567999839782715,1,200,7,2023,1
2023-02-08,2.484999895095825,2.406399965286255,2.4628000259399414,2,200,8,2023,1
2023-02-09,2.483999967575073,2.4045000076293945,2.447499990463257,3,200,9,2023,0
2023-02-10,2.513799905776977,2.426300048828125,2.5037000179290767,4,200,10,2023,1
2023-02-13,2.533699989318848,2.465399980545044,2.531100034713745,0,200,13,2023,1
2023-02-14,2.5260999202728267,2.4398999214172363,2.4885001182556152,1,200,14,2023,0
2023-02-15,2.5088000297546387,2.4219000339508057,2.49780011177063,2,200,15,2023,1
2023-02-16,2.515199899673462,2.4117000102996826,2.435499906539917,3,200,16,2023,0
2023-02-17,2.4217000007629395,2.3340001106262207,2.408200025558472,4,200,17,2023,0
2023-02-21,2.455300092697144,2.402100086212158,2.415600061416626,1,200,21,2023,1
2023-02-22,2.4312000274658203,2.3203999996185303,2.337599992752075,2,200,22,2023,0
2023-02-23,2.401700019836426,2.3199999332427983,2.379499912261963,3,200,23,2023,1
2023-02-24,2.405800104141236,2.309299945831299,2.3587000370025635,4,200,24,2023,0
2023-02-27,2.378000020980835,2.3287999629974365,2.368299961090088,0,200,27,2023,1
2023-02-28,2.447499990463257,2.3784000873565674,2.434299945831299,1,200,28,2023,1
2023-03-01,2.6770999431610107,2.625600099563598,2.674799919128418,2,300,1,2023,1
2023-03-02,2.7072999477386475,2.6582999229431152,2.7002999782562256,3,300,2,2023,1
2023-03-03,2.7569000720977783,2.623500108718872,2.7504000663757324,4,300,3,2023,1
2023-03-06,2.7992000579833984,2.708699941635132,2.796499967575073,0,300,6,2023,1
2023-03-07,2.8122000694274902,2.677999973297119,2.700700044631958,1,300,7,2023,0
2023-03-08,2.70009994506836,2.6542000770568848,2.6888999938964844,2,300,8,2023,0
2023-03-09,2.706899881362915,2.599600076675415,2.60509991645813,3,300,9,2023,0
2023-03-10,2.658200025558472,2.567699909210205,2.6458001136779785,4,300,10,2023,1
2023-03-13,2.6710000038146973,2.523600101470948,2.591399908065796,0,300,13,2023,0
2023-03-14,2.6126999855041504,2.536900043487549,2.552999973297119,1,300,14,2023,0
2023-03-15,2.5964999198913574,2.386199951171875,2.4384000301361084,2,300,15,2023,0
